ingest_timestamp,sms_id,sighting_index,report_time,species,pod,direction,location_desc,place_a,place_b,lat,lon,location_method,confidence,notes,raw_text
7/5/2025,19c51084c2baaea4,1,,Orca,Biggs,northbound,passing,Admiralty Inlet near Foulweather Bluff,,47.802532,-122.442055,exact_water,1,T37As,Orca Network: T37As northbound passing Foulweather Bluff
7/5/2025,3d20bbc249a0d8a7,1,,Orca,Biggs,southbound,nearing Carkeek Park on east side of channel,Carkeek Park,,47.68908815,-122.4036555,exact_water,1,T77s,Orca Network: T77s southbound nearing Carkeek Park on east side of channel
7/5/2025,58210cc7a76550bd,1,,Orca,Biggs,unknown,Near Seattle ferry lanes,Elliott Bay,,47.619127,-122.412137,exact_water,0.8,"One facing north, unknown if committed north or continued south. Assuming Seattle ferry lanes are near Elliott Bay.","Orca Network: T77s near Seattle ferry lanes, one facing north at that time, unknown if committed north or continued south"
7/5/2025,8b543003368d0db1,1,,Orca,Unknown,northbound,at the north end of,Marrowstone Island,,47.995,-122.547,exact_water,0.8,Possible orcas,Orca Network: Possible orcas northbound at the north end of Marrowstone Island
7/10/2025,df693c363da9df9c,1,,Humpback Whale,Unknown,unknown,near Jefferson Head (Point Jefferson),Jefferson Head,,47.702646,-122.403711,exact_water,1,,"Orca Network: Humpback reported near Jefferson Head (Point Jefferson), direction unknown"
7/11/2025,338d9abb0d530779,1,,Orca,Unknown,northbound,past Fauntleroy ferry terminal,Near Fauntleroy ferry terminal/Blake Island,,47.538056,-122.4813,exact_water,0.8,2-3 orcas,Orca Network: 2-3 orcas northbound past Fauntleroy ferry terminal
7/11/2025,eafd80900be79aa0,1,,Orca,Unknown,northbound,"near Seattle/Bainbridge ferry lanes, likely still northbound but direction unconfirmed",Elliott Bay,Wing Point Bainbridge,47.6190135,-122.3935685,between_midpoint,0.7,direction unconfirmed,"Orca Network: 2-3 orcas near Seattle/Bainbridge ferry lanes, likely still northbound but direction unconfirmed"
7/11/2025,2e91050e8a09d70b,1,,Orca,Biggs,northbound,west of midchannel approaching Point Jefferson,Wing Point Bainbridge,Jefferson Head,47.660773,-122.4293555,between_midpoint,0.9,slowly,"Orca Network: T37As slowly northbound past Port Madison approaching Point Jefferson, west of midchannel"
7/11/2025,fae65ddd2862dfe4,1,,Orca,Biggs,northwest,southwest of Scatchet Head,Admiralty Inlet,Just south of Whidbey Island (Holmes Harbor),48.002898,-122.5273485,between_midpoint,0.8,T37As,"Orca Network: T37As heading northwest into Admiralty Inlet, southwest of Scatchet Head on Whidbey"
7/11/2025,9818c7cc995e2c14,1,,Humpback Whale,Unknown,unknown,"in Haro Strait, visible on Lime Kiln webcam",Haro Strait,,48.5615,-123.1523,exact_water,1,,"Orca Network: 2 humpbacks in Haro Strait, visible on Lime Kiln webcam"
7/11/2025,988e331fb2157586,1,,Humpback Whale,Unknown,northbound,milling north of,Edmonds,,47.812532,-122.442055,exact_water,1,,"Orca Network: 2 humpbacks milling north of Sunset Ave, Edmonds"
7/11/2025,b07fd5b05e70b256,1,,Humpback Whale,Unknown,southbound,west of midchannel from Kingston ferry terminal,Kingston ferry terminal,,47.78897425,-122.4635364,exact_water,1,,Orca Network: Humpback southbound west of midchannel from Kingston ferry terminal
7/12/2025,3b9dbdee9c5b2419,1,,Humpback Whale,Unknown,unknown,west of midchannel between,Fay Bainbridge Park,Carkeek Park,47.66975858,-122.4193278,between_midpoint,1,,"Orca Network: Good morning! 2 humpbacks reported west of midchannel between Fay Bainbridge Park & Carkeek Park, direction of travel unknown"
7/12/2025,dd8eca922c26598c,1,,Humpback Whale,Unknown,southbound,just south of,Fay Bainbridge/Wing Point Bainbridge,,47.6089,-122.375,exact_water,1,,Orca Network: Humpback southbound just south of Fay Bainbridge
7/13/2025,81ae0eea097fbed3,1,,Humpback Whale,Unknown,unknown,near,Fay Bainbridge Park,,47.650429,-122.375,exact_water,1,At least one reported,"Orca Network: Good morning! At least one humpback reported near Fay Bainbridge Park, direction of travel unknown"
7/13/2025,0eda3e38a1423bc7,1,,Humpback Whale,Unknown,southbound,between Fauntleroy and North Vashon ferry terminals,Near Fauntleroy ferry terminal/Blake Island,East Passage near Vashon ferry terminal,47.50617752,-122.450956,between_midpoint,0.9,,Orca Network: One humpback southbound between Fauntleroy and North Vashon ferry terminals
7/14/2025,38ee97c2472f5959,1,,Unknown,Unknown,northbound,east of Blakely Rock,Blake Island,,47.538056,-122.4429336,exact_water,0.8,Bainbridge,"Orca Network: Single whale, unknown species, east of Blakely Rock(Bainbridge) headed northbound"
7/14/2025,e2e00da9426e8247,1,,Orca,Biggs,southeastbound,"off of the south tip of Whidbey, between Cultus Bay and Eglon",Cultus Bay,Eglon,47.8651,-122.4897884,between_midpoint,1,T37As and T137s,"Orca Network: members of the T37As and T137s southeast bound off of the south tip of Whidbey, between Cultus Bay and Eglon"
7/14/2025,af88cf3900be4afd,1,,Humpback Whale,Unknown,northbound,at the mouth of,Wing Point Bainbridge,Jefferson Head,47.660773,-122.3893555,between_midpoint,0.7,"likely baleen whale, possibly humpback","Orca Network: likely baleen whale, possibly humpback, slowly northbound at the mouth of Port Madison between Jefferson Head and Bainbridge Madison between Jefferson Head and Bainbridge"
7/14/2025,d37db2e8ca5bacec,1,,Orca,Biggs,northbound,approaching and just south of Possession Point/Whidbey,Edmonds/Kingston ferry lanes,,47.792532,-122.452055,exact_water,0.9,T137s and members of the T37As aiming towards Possession Sound,Orca Network: T137s and members of the T37As headed northbound approaching and just south of Possession Point/Whidbey aiming towards Possession Sound
7/15/2025,13865776cbc6bb41,1,,Gray whale,Unknown,northbound,"mid channel, north of the BI/SEA ferry lanes",Elliott Bay,,47.629127,-122.412137,exact_water,0.8,,"Orca Network: reported as a single gray whale, mid channel, north of the BI/SEA ferry lanes headed north"
7/15/2025,a70a40cac7ec242a,1,,Orca,Unknown,northbound,north of Duwamish light,Central Puget Sound,,47.61075,-122.41795,exact_water,0.8,at least 2 possible orcas (originally reported as possible grays),Orca Network: at least 2 possible orcas (originally reported as possible grays) north of Duwamish light in central Puget Sound headed northbound
7/15/2025,444a1b4d2d429bd9,1,,Orca,Biggs,unknown,east of Long Point at the northern end of Saratoga Passage,Saratoga Passage (near Ebey's Landing),,48.14426339,-122.5362531,exact_water,0.9,"T137s, no clear direction","Orca Network: T137s east of Long Point at the northern end of Saratoga Passage, no clear direction"
7/15/2025,c62c24b85ae06714,1,,Humpback Whale,Unknown,unknown,in northern end of,Saratoga Passage,Rocky Point,48.14426339,-122.5462531,between_midpoint,0.8,between Polnell Point and Rocky Point,Orca Network: Humpback also in northern end of Saratoga Passage between Polnell Point and Rocky Point
7/15/2025,74b560c78d98a5fa,1,,Unknown,Unknown,unknown,off of,Golden Gardens,,47.67614732,-122.43283,exact_water,0.8,in central Puget Sound,Orca Network: baleen off of West Point/Discovery park in central Puget Sound
7/15/2025,a818cc4f79fd1124,1,,Orca,Biggs,southbound,"south of Long Point, close in to Whidbey",Saratoga Passage,,48.13426339,-122.5462531,exact_water,1,T137s,"Orca Network: T137s now slowly southbound in Saratoga Passage, south of Long Point, close in to Whidbey"
7/15/2025,491d60d9186e3395,1,,Humpback Whale,Unknown,northbound,"passing Shoreline, east in channel",Richmond Beach,,47.77534225,-122.4151382,exact_water,0.8,Ulli,"Orca Network: Ulli the humpback is northbound passing Shoreline in central Puget Sound, east in channel"
7/16/2025,3d9dd0a403ef06d7,1,,Humpback Whale,Unknown,southbound,in the middle of,Elliott Bay,Yeomalt Point,47.6422452,-122.4188685,between_midpoint,1,in line between downtown and Yeomalt Point feeding and moving south,"Orca Network: humpback reported in the middle of Elliott Bay, in line between downtown and Yeomalt Point feeding and moving south, possible second humpback closer to downtown"
7/16/2025,3d9dd0a403ef06d7,2,,Humpback Whale,Unknown,unknown,closer to,downtown,,47.61912692,-122.4121374,exact_water,0.5,possible second humpback closer to downtown,"Orca Network: humpback reported in the middle of Elliott Bay, in line between downtown and Yeomalt Point feeding and moving south, possible second humpback closer to downtown"
7/16/2025,d8076cf09e586392,1,,Humpback Whale,Unknown,southbound,off of Lagoon Point close to shore,Lagoon Point,,48.1054,-122.5283,exact_water,1,Whidbey,Orca Network: humpback SB quickly off of Lagoon Point(Whidbey) close to shore
7/16/2025,c21db58dd6f580dd,1,,Orca,Biggs,unknown,milling around,Saratoga Passage,,48.14426339,-122.5462531,exact_water,0.8,"aiming towards Race Lagoon, Saratoga Passage",Orca Network: T137s milling around Race Lagoon in Saratoga Passage slowly aiming towards Penn Cove
7/16/2025,1566d70e20fcabcc,1,,Orca,Biggs,northbound,"passing Triton Cove in Hood Canal, mid channel",Hood Canal near Triton Cove State Park,,47.6833,-122.9167,exact_water,1,,"Orca Network: T65As passing Triton Cove in Hood Canal, northbound, mid channel"
7/16/2025,9fe7045bacacf8d8,1,,Humpback Whale,Unknown,unknown,mid channel between,Central Puget Sound near Restoration Point,Elliott Bay near Bainbridge ferry lanes,47.6197,-122.45605,between_midpoint,1,,"Orca Network: Humpback reported mid channel between Restoration Point, Bainbridge and Alki Point"
7/16/2025,9b99f4bd5566232f,1,,Humpback Whale,Unknown,unknown,between Dash Point and Browns Point,Dash Point,Browns Point,47.32795,-122.407625,between_midpoint,0.7,Likely,"Orca Network: Likely humpbacks between Dash Point and Browns Point, direction of travel unknown"
7/16/2025,ab2aa2c043692789,1,,Orca,Biggs,northbound,north of,North of Ala Spit,,48.41,-122.65,exact_water,1,could turn towards Deception Pass soon,"Orca Network: T137s northbound north of Ala Spit, could turn towards Deception Pass soon"
7/16/2025,f7853a9fd04edfb1,1,,Orca,Unknown,northeast,passed,West side of San Juan Island,,48.55,-123.17,exact_water,1,Roche Harbor on San Juan Island,Orca Network: Orcas passed Roche Harbor on San Juan Island heading northeast
7/17/2025,e10c5ee2b7583af1,1,morning,Humpback Whale,Unknown,westbound,middle of bay headed west near the ferry lanes,Elliott Bay,,47.619127,-122.412137,exact_water,0.8,near the ferry lanes,"Orca Network: Three humpbacks reported in Elliott Bay this morning, middle of bay headed west near the ferry lanes around that time. Please let us know if you see them!"
7/17/2025,87490721976c7280,1,,Orca,Unknown,northbound,in Possession Sound near the Clinton/Mukilteo ferry lanes headed northwest bound,Possession Sound,Possession Sound near Mukilteo/Clinton ferry lanes,47.92746335,-122.3810131,between_midpoint,0.8,at least 4 orcas,Orca Network: at least 4 orcas are in Possession Sound near the Clinton/Mukilteo ferry lanes headed northwest bound
7/17/2025,6775aa2337dc3b47,1,,Humpback Whale,Unknown,southbound,near Restoration Point,Central Puget Sound,Restoration Point,47.590375,-122.434923,between_midpoint,0.8,headed southbound,"Orca Network: likely humpback in central Puget Sound near Restoration Point, Bainbridge headed southbound"
7/18/2025,e49ef95da9fa37c6,1,,Biggs,Biggs,southeast,approx. 4 miles northwest of,Admiralty Inlet approaching Fort Casey,,47.9489,-122.4788,exact_water,0.8,Large group,"Orca Network: Large group of Bigg's orcas approx. 4 miles northwest of Point Wilson, heading southeast"
7/18/2025,9663f96be2b215cc,1,,Humpback Whale,Unknown,northbound,past Olalla,Colvos Passage,,47.47,-122.43,exact_water,1,,Orca Network: Humpback northbound in Colvos Passage past Olalla
7/18/2025,e1b9f8df622975d8,1,,Orca,Biggs,eastbound,between,Between Orcas Island & Sucia Island,Sucia Island,48.72015,-122.8069333,between_midpoint,1,Group including T123s,Orca Network: Group including T123s eastbound between Orcas Island & Sucia Island
7/19/2025,3fc86d8161886e8c,1,,Orca,Unknown,southbound,"near Apple Tree Point, north of Kingston",Edmonds/Kingston ferry lanes,,47.812532,-122.442055,exact_water,1,Apple Tree Point is approximated as near the Kingston ferry lanes.,"Orca Network: 4 orcas southbound near Apple Tree Point, north of Kingston"
7/19/2025,0a7c6a3eec28e2fe,1,,Orca,Biggs,northbound,on Whidbey side of Saratoga Passage just north of Long Point,Saratoga Passage,,48.15426339,-122.5462531,exact_water,1,just north of Harrington Lagoon,Orca Network: T65A3 northbound on Whidbey side of Saratoga Passage just north of Long Point
7/19/2025,c2c93f7f643c9304,1,,Humpback Whale,Unknown,unknown,milling off,Carkeek Park,,47.68908815,-122.4136555,exact_water,1,,Orca Network: 2 humpbacks milling off Stamm Overlook
7/19/2025,3436f828aa72fbd0,1,,Orca,Biggs,southbound,"visible from Magnolia bluff, closer to Bainbridge side near",Wing Point Bainbridge,,47.6189,-122.375,exact_water,0.8,,"Orca Network: T46s southbound visible from Magnolia bluff, closer to Bainbridge side near Eagle Harbor"
7/19/2025,caecf92e8eac240a,1,,Humpback Whale,Unknown,unknown,milling midchannel just north of,Edmonds/Kingston ferry lanes,,47.812532,-122.462055,exact_water,1,CRC22915,Orca Network: Humpback CRC22915 milling midchannel just north of Edmonds/Kingston ferry lanes
7/19/2025,632f447f40cc3188,1,,Orca,Biggs,unknown,in,Saratoga Passage,,48.15426339,-122.5462531,exact_water,1,T65As,"Orca Network: T65As flipped southbound in Saratoga Passage, last seen north of Long Point"
7/20/2025,e8a03b27fe91262f,1,,Orca,Biggs,southbound,midchannel,Jefferson Head,Carkeek Park,47.69586708,-122.4236833,between_midpoint,1,T65As traveling south/southwest,"Orca Network: T65As traveling south/southwest between Jefferson Head & Carkeek Park, midchannel"
7/20/2025,ec9b40fe2daa4bfd,1,,Humpback Whale,Unknown,unknown,from,Edmonds Marina Beach Park (near Edmonds/Kingston ferry lanes),,47.802532,-122.442055,exact_water,1,no direction given,"Orca Network: Humpback seen from Edmonds Marina Beach Park, no direction given"
7/20/2025,f947e6b5de847112,1,,Orca,Biggs,southbound,"passing Fay Bainbridge Park, west side of channel",Fay Bainbridge/Wing Point Bainbridge,,47.6189,-122.375,exact_water,1,T65As,"Orca Network: T65As southbound passing Fay Bainbridge Park, west side of channel"
7/20/2025,e1ec7f6ba253fca6,1,,Humpback Whale,Unknown,unknown,between Clinton ferry & Hat Island,Possession Sound near Clinton/Mukilteo ferry lanes,Hat Island,47.9321,-122.40135,between_midpoint,0.8,breached,Orca Network: Humpback breached in Possession Sound between Clinton ferry & Hat Island
7/20/2025,d34774b68c51b740,1,,Orca,Biggs,southwest,towards Rich Passage on the south side of Bainbridge Island,Blake Island,,47.538056,-122.4529336,exact_water,1,Rich Passage by Point Glover (Blake Island),Orca Network: T65As heading southwest towards Rich Passage on the south side of Bainbridge Island
7/20/2025,7a2bb4d9f03e4729,1,,Humpback Whale,Unknown,southeastbound,southeast of,Possession Point,,47.8998633,-122.4779762,exact_water,1,Whidbey,"Orca Network: Humpback southeast of Possession Point, Whidbey"
7/20/2025,086fe10ace7d4616,1,,Orca,Unknown,northbound,near the Peapod Rocks on the east side of Orcas Island,Between Orcas Island & Sucia Island,,48.7278,-122.9222,exact_water,1,4 orcas,"Orca Network: 4 orcas northbound in Rosario Strait, near the Peapod Rocks on the east side of Orcas Island"
7/20/2025,940013c54961cd56,1,,Orca,Biggs,southbound,on mainland side of Colvos Passage approaching Olalla Bay,Colvos Passage,Colvos Passage approaching Olalla Bay (Vashon),47.45691973,-122.4357573,between_midpoint,0.9,mainland side refers to the Kitsap Peninsula side of Colvos Passage,Orca Network: T65As southbound on mainland side of Colvos Passage approaching Olalla Bay
7/20/2025,5a4692d4ed2ce1bb,1,,Orca,Unknown,northbound,between Sandy Pt & Sucia Isl,Sandy Point,Between Orcas Island & Sucia Island,48.72015,-122.8069333,between_midpoint,1,in Rosario Strait,Orca Network: Orcas northbound in Rosario Strait between Sandy Pt & Sucia Isl Orca Network:
7/20/2025,781de0539292a7a3,1,,Orca,Unknown,southbound,"west side of the channel past Apple Tree Point, north of Kingston ferry terminal",Apple Tree Cove in the KING/EDM ferry lanes,Kingston ferry terminal,47.80575313,-122.4377957,between_midpoint,0.8,at least two orcas,"Orca Network: At least two orcas southbound on west side of the channel past Apple Tree Point, north of Kingston ferry terminal"
7/20/2025,a1fd82a35238d0b1,1,,Orca,Biggs,eastbound,in Dalco Passage between Owen Beach and Vashon,Dune Peninsula,Vashon Island,47.34818487,-122.4147823,between_midpoint,0.9,Note: Dune Peninsula is currently closed,Orca Network: T65As eastbound in Dalco Passage between Owen Beach and Vashon. Note: Dune Peninsula is currently closed
7/20/2025,478b0fa442fef018,1,,Orca,Biggs,southbound,midchannel off,Fay Bainbridge/Wing Point Bainbridge,,47.6189,-122.405,exact_water,1,T137s,Orca Network: T137s southbound midchannel off Fay Bainbridge; Reminder: Do not reply to this number. See our website for ways to report sightings: www.orcanetwork.org/report-sightings
7/21/2025,13069a58de632cd6,1,,Orca,Unknown,northbound,off of,Point Fosdick to Narrows Bridge,Point Fosdick to Narrows Bridge,47.336,-122.558,between_midpoint,0.8,towards the on the Gig Harbor side,Orca Network: Sereral orcas off of Point Fosdick headed northbound towards the Narrows Bridge on the Gig Harbor side
